class,slack_value
0,0.515735800532755
0,0.16098219032176808
0,0.5157354409054942
0,0.16098219032176497
0,0.16098219032176297
0,0.16098219032176542
0,0.16098219032176142
0,0.1609821903217663
0,0.5157243016951092
0,0.16098219032175476
0,0.16098219032176564
0,0.16098219032175898
0,0.16098219032176164
0,0.16098219032176364
0,0.16098219032176564
0,0.16098219032176364
0,0.16098219032176153
0,0.1609821903217621
0,0.5157300590895004
0,0.1609821903217643
0,0.16098219032176475
0,0.16098219032176497
0,0.16098219032171013
0,0.16098219032176586
0,0.1609821903217612
0,0.5157358006427658
0,0.16098219032176364
0,0.16098219032176475
0,0.16098219032176586
0,0.5157358005327559
0,0.16098219032176464
0,0.1609821903217623
0,0.4827456873353997
0,0.16098219032176486
0,0.16098219032176553
0,0.1609821903217663
0,0.5124806294654862
0,0.16098219032176542
0,0.1609821903217612
0,0.16098219032160865
0,0.16098219032176608
0,0.16098219032176342
0,0.16098219032176586
0,0.1609821903217421
0,0.16098219032176564
0,0.16098219032176542
0,0.1609821903217632
0,0.16098219032176475
0,0.16098219032176164
0,0.16098219032176397
0,0.16098219032176186
0,0.1609821903217652
0,0.16098219032177474
0,0.16098219032176297
0,0.16098219032175853
0,0.515736977482451
0,0.1609821903217621
0,0.16098219032155026
0,0.47952466351961776
0,0.16098219032176286
0,0.1609821903217632
0,0.5160769884337576
0,0.5157358004559867
0,0.1609821903217632
0,0.16098219032176742
0,0.16098219032176386
0,0.1609821903217621
0,0.1609821903217643
0,0.5157357985969697
0,0.16098219032176386
0,0.5163889586544511
0,0.1609821903217652
0,0.16098219032176186
0,0.16098219032176386
0,0.16098219032176475
0,0.16098219032176475
0,0.16098219032182315
0,0.16098219032163064
0,0.5157358004961099
0,0.1609821903217563
0,0.16098219032176364
0,0.1609821903217621
0,0.16098219032176297
0,0.16098219032176497
0,0.16098219032176753
0,0.515735799205036
0,0.16098219032176542
0,0.16098219032174366
0,0.5141524092745327
0,0.16098219032176597
0,0.1609821903217632
0,0.26706842758167704
0,0.16098219032176186
0,0.16098219032176275
0,0.16098219032176386
0,0.1609821903217601
0,0.5157357843916122
0,0.16098219032176497
0,0.16098219032176386
0,0.5157374875841886
0,0.5157249140267388
0,0.5157020695483403
0,0.16098219032176542
0,0.5157817031503114
0,0.1609821903217652
0,0.0
0,0.16098219032176408
0,0.16686139222969354
0,0.16098219032176408
0,0.5157357366642323
0,0.1609821903216926
0,0.16098219032176475
0,0.5157344087134066
0,0.16098219032176542
0,0.16098219032175076
0,0.16098219032176075
0,0.5157358005320956
0,0.1609821903217643
0,0.49600208327624284
0,0.16098219032176697
0,0.1609821903217623
0,0.1609821903217652
0,0.16098219032176697
0,0.5157358009424734
0,0.16098219032146366
0,0.16098219032176497
0,0.5157358011313365
0,0.1609821903217621
0,0.16098219032176408
0,0.5156724537651016
0,0.16098219032176475
0,0.1609821903217672
0,0.1609821903217662
0,0.16098219032175587
0,0.16098219032174899
0,0.16098219032176642
0,0.16098219032175942
0,0.5157358007281708
0,0.16098219032176342
0,0.1609821903217441
0,0.16098219032176253
0,0.1609821903217623
0,0.16098219032176297
0,0.16098219032175887
0,0.5157358005327208
0,0.1609821903217642
0,0.16098219032176597
0,0.16098219032176386
0,0.16098219032176364
0,0.16098219032176464
0,0.16098219032176164
0,0.16098219032176408
0,0.5157358005447741
0,0.16098219032176353
0,0.5156516488041019
0,0.16098219032176253
0,0.16098219032176564
0,0.16098219032176464
0,0.1609821903217621
0,0.5157357828779827
0,0.16098219032176408
0,0.5157415352861526
0,0.16098219032175987
0,0.1609821903217652
0,0.16098219032176364
0,0.1609821903217643
0,0.16098219032176186
0,0.16098219032176564
0,0.1609821903218056
0,0.16098219032176453
0,0.6448842679187339
0,0.5157358005327544
0,0.16098219032176364
0,0.16098219032176653
0,0.1609821903217643
0,0.16098219032176564
0,0.16098219032176464
0,0.5157358005402098
0,0.16098219032176297
0,0.1609821903217652
0,0.16098219032176575
0,0.16098219032176753
0,0.5157358005399879
0,0.1609821903217652
0,0.5157358005327675
0,0.16098219032176608
0,0.5157357840043355
0,0.16098219032176342
0,0.1609821903217652
0,0.16098219032176386
0,0.16098219032176408
0,0.5157358005327553
0,0.16098219032176497
0,0.16098219032176786
0,0.16098219032176386
0,0.16098219032178995
0,0.5157357996786627
0,0.1609821903217281
0,0.16098219032175898
0,0.5116181279513385
0,0.16098219032176608
0,0.16098219032176453
0,0.1609821903216594
0,0.5157357320223313
0,0.5157311631566293
0,0.1609821903217662
0,0.1609821903217351
0,0.515739019168537
0,0.1609821903217672
0,0.5165375005785279
0,0.16098219032176564
0,0.16098219032176408
0,0.518412066048297
0,0.5157357938934839
0,0.16098219032176364
0,0.1609821903217663
0,0.16098219032176386
0,0.34631759485416747
0,0.16098219032176442
0,0.16098219032175365
0,0.5157325225300575
0,0.1609821903217663
0,0.16098219032176542
0,0.16098219032172345
0,0.1609821903217643
0,0.16098219032176542
0,0.16098219032176098
0,0.5157358001010346
0,0.16098219032176297
0,0.16098219032178185
0,0.515300045853925
0,0.16098219032175232
0,0.16098219032176575
0,0.16098219032176608
0,0.16098219032176342
0,0.16098219032176375
0,0.16098219032176397
0,0.1609821903217601
0,0.48299043769317485
0,0.1609821903217601
0,0.5157358004557213
0,0.16098219032176686
0,0.16098219032176475
0,0.5157336923348208
0,0.16098219032168581
0,0.16098219032176453
0,0.1609821903217633
0,0.1609821903217683
0,0.5157357998744692
0,0.5156566253558486
0,0.16098219032176342
0,0.1609821903217632
0,0.49658437800481425
0,0.1609821903217652
0,0.5157364118990627
0,0.16098219032169903
0,0.1609821903217632
0,0.16098219032176564
0,0.5157358005327779
0,0.1609821903217482
0,0.16098219032176386
0,0.5162570594374477
0,0.5157358005328178
0,0.16098219032160443
0,0.16098219032176586
0,0.16098219032171435
0,0.16098219032176597
0,0.16098219032176542
0,0.16098219032177585
0,0.5157358006538397
0,0.5205385127273048
0,0.16098219032170968
0,0.1609821903217652
0,0.5157367299268121
0,0.5141560881584541
0,0.16098219032176275
0,0.16098219032176653
0,0.5157499770192191
0,0.16098219032176386
0,0.16098219032176575
0,0.5157238684387158
0,0.1609821903217643
0,0.1609821903217662
0,0.4934156237074294
0,0.16098219032176342
0,0.16098219032176497
0,0.5157356395568684
0,0.5145221084788001
0,0.16098219032176453
0,0.5156609227433324
0,0.5155848916528525
0,0.16098219032176342
0,0.5157358055773963
0,0.5157458443135495
0,0.5157349992937974
0,0.5155840218308256
0,0.16098219032176786
0,0.1609821903217623
0,0.16098219032176497
0,0.1609821903217643
0,0.16098219025916194
0,0.16098219032176164
0,0.1609821903217643
0,0.16098219032166083
0,0.16098219032177086
0,0.1609821903217663
0,0.16098219032176253
0,0.16098219032175687
0,0.16098219032176853
0,0.16098219032176453
0,0.16098219032176364
0,0.16098219032174288
0,0.16098219032176608
0,0.16098219032176497
0,0.5157357978882133
0,0.16098219032176586
0,0.5157151726090334
0,0.16098219032221073
0,0.16098219032176442
0,0.16098219032172878
0,0.16098219032176364
0,0.5157358005328367
0,0.16098219032176575
0,0.16098219032176453
0,0.5157088833843337
0,0.16098219032176497
0,0.16098219032176675
0,0.16098219032172456
0,0.1609821903217643
0,0.5156618448500676
0,0.1609821903217652
0,0.16098219032176497
0,0.5157359519072756
0,0.16098219032176386
0,0.16098219032176386
0,0.515732828083352
0,0.5065146954645761
0,0.1609821903217632
0,0.16098219032176586
0,0.16098219032176608
0,0.16098219032176453
0,0.515735276686965
0,0.16098219032168526
0,0.16098219032176053
0,0.5157358005338999
0,0.16098219032176608
0,0.16098219032176497
0,0.16098219032176453
0,0.16098219032176564
0,0.16098219032176364
0,0.1609821903217642
0,0.16098219032176297
0,0.16098219032176642
0,0.16098219032176586
0,0.1609821903217643
0,0.16098219032176164
0,0.16098219032176408
0,0.16098219032176542
0,0.5157357805752061
0,0.5157358969051858
0,0.16098219032176408
0,0.16098219032169125
0,0.16098219032176297
0,0.16098219032176364
0,0.16098219032176586
0,0.16098219032176608
0,0.16098219032176542
0,0.16098219032176664
0,0.5157358005327556
0,0.16098219032176575
0,0.16098219032176297
0,0.16098219032176397
0,0.1609821903217652
0,0.5122387531952446
0,0.16098219032175387
0,0.16098219032176364
0,0.16098219032176453
0,0.5157449578703891
0,0.16098219032176453
0,0.16098219032176408
0,0.1609821903217422
0,0.16098219032176453
0,0.16098219032166305
0,0.16098219032176497
0,0.1609821903217028
0,0.16098219032176442
0,0.515516824711882
0,0.16098219032163852
0,0.5160087364384679
0,0.16098219032176508
0,0.16098219032175853
0,0.16098219032176742
0,0.160982190321737
0,0.16098219032176553
0,0.1609821903217653
0,0.4332507862356536
0,0.16098219032176309
0,0.16098219032175598
0,0.16098219032176542
0,0.16098219032176408
0,0.5157358008353833
0,0.16098219032170458
0,0.16098219032176453
0,0.5157358005327555
0,0.16098219032176475
0,0.1609821903217642
0,0.5157358001981505
0,0.16098219032172156
0,0.5157363655850158
0,0.16098219032176497
0,0.5147712579178989
0,0.1609821903217673
0,0.1609821903217643
0,0.16098219032176386
0,0.1609821903217683
0,0.16098219032176542
0,0.16098219032176286
0,0.5195042419719934
0,0.16098219032176586
0,0.16098219032176486
0,0.16098219032176508
0,0.1609821903217643
0,0.515735800516967
0,0.16098219032176386
0,0.1609821903217652
0,0.16098219032176608
0,0.16098219032176264
0,0.1609821903217621
0,0.46125273842203685
0,0.5157357869365318
0,0.5159068445110606
0,0.16098219032176486
0,0.16098219032176408
0,0.16098219032176897
0,0.16098219032176397
0,0.16098219032176397
0,0.5157357988064366
0,0.1609821903217653
0,0.5157357404908991
0,0.16098219032176453
0,0.16098219032176275
0,0.5157357996957819
0,0.5157412455773233
0,0.16098219032176253
0,0.16098219032174588
0,0.1609821903217502
0,0.4340262674931301
0,0.5157358005327528
0,0.16098219032176564
0,0.16098219032176508
0,0.16098219032176353
0,0.5156976464779226
0,0.16098219032176586
0,0.16098219032175598
0,0.16098219032176675
0,0.16098219032176497
0,0.16098219032176586
0,0.16098219032176453
0,0.1609821903217643
0,0.16098219032176342
0,0.5157357989252227
0,0.16098219032176575
0,0.16098219032176475
0,0.16098219032176475
0,0.49656886516872967
0,0.16098219032175498
0,0.1609821903217633
0,0.16098219032176497
0,0.16098219032176364
0,0.49497852288690347
0,0.1609821903217652
0,0.5157670769433871
0,0.16098219032176397
0,0.16098219032176397
0,0.5157358458187715
0,0.1609821903217653
0,0.16098219032176497
0,0.16098219032176375
0,0.1223535478573552
0,0.5157358005327488
0,0.1609821903217643
0,0.16098219032176397
0,0.5152760432988015
0,0.16098219032176475
0,0.5094333249550007
0,0.16098219032176486
0,0.16098219032174677
0,0.1609821903217632
0,0.1609821903217632
0,0.5157370526612243
0,0.16098219032176586
0,0.1609821903217643
0,0.1609821903217643
0,0.5188785810549952
0,0.16098219032176608
0,0.1609821903217592
0,0.16098219032176198
0,0.16098219032176453
0,0.16098219032176264
0,0.16098219032176397
0,0.16098219032176297
0,0.16098219032176353
0,0.16098219032176564
0,0.5157339960380987
0,0.1609821903217643
0,0.16098219032176586
0,0.5157358005327558
0,0.16098219032176553
0,0.16098219032175431
0,0.5106778785353632
0,0.1609821903217653
0,0.16098219032176297
0,0.5124787726022313
0,0.16098219032176664
0,0.1609821903217652
0,0.1609821903217652
0,0.1609821903217663
0,0.1609821903217269
0,0.16098219032176408
0,0.5157358005327326
0,0.16098219032176475
0,0.16098219032176586
0,0.1609821903216948
0,0.16098219032176586
0,0.16098219032176453
0,0.16098219032176542
0,0.16098219032176475
0,0.16098219032176564
0,0.16098219032164351
0,0.16098219032176597
0,0.16098219032176564
0,0.1609821903217652
0,0.16098219032176553
0,0.5157321648935795
0,0.16098219032176453
0,0.16098219032172867
0,0.1609821903217643
0,0.5157358004073018
0,0.16098219032176397
0,0.16098219032176375
0,0.16098219032176408
0,0.16098219032176542
0,0.5157358005327553
0,0.16098219032176386
0,0.1609821903217652
0,0.5157355952083726
0,0.5157358005315453
0,0.5157358005327783
0,0.16098219032176564
0,0.1609821903217643
0,0.16098219032174121
0,0.1609821903217642
0,0.1609821903217662
0,0.16098219032176564
0,0.16098219032176664
0,0.16098219032176087
0,0.16098219032175465
0,0.16098219032176664
0,0.16098219032176497
0,0.16098219032176497
0,0.16098219032176408
0,0.16098219032176364
0,0.1609821903217632
0,0.16098219032176408
0,0.16098219032176675
0,0.4726818999737348
0,0.5157358003212091
0,0.16098219032176475
0,0.5157358005327778
0,0.16098219032176497
0,0.16098219032176497
0,0.16098219032176375
0,0.5157357990500917
0,0.16098219032176342
0,0.16098219032176408
0,0.5157358961965427
0,0.16098219032170857
0,0.16098219032176708
0,0.515723760762856
0,0.5157222377450519
0,0.16098219032176486
0,0.16098219032176098
0,0.16098219032176497
0,0.16098219032176564
0,0.16098219032174055
0,0.16098219032176186
0,0.16098219032176386
0,0.16098219032176342
0,0.1609821903217531
0,0.16098219032176386
0,0.1609821903217652
0,0.1609821903217642
0,0.16098219032176253
0,0.16098219032176475
0,0.16098219032176486
0,0.16098219032167815
0,0.16098219032176286
0,0.5157382563487427
0,0.16098219032176486
0,0.16098219032176875
0,0.5157333332461147
0,0.4987240473305594
0,0.16098219032168148
0,0.16098219032176542
0,0.1609821903217632
0,0.5158322437632445
0,0.515735800532779
0,0.16098219032172867
0,0.16098219032176386
0,0.16098219032175387
0,0.16098219032176475
0,0.5010888222488712
0,0.16098219032176297
0,0.16098219032176464
0,0.16098219032176542
0,0.1609821903217632
0,0.16098219032176053
0,0.1609821903217652
0,0.16098219032165528
0,0.16098219032176564
0,0.1609821903217652
0,0.1609821903217653
0,0.501843236040938
0,0.16098219032177918
0,0.16098219032176342
0,0.16098219032176653
0,0.16098219032176042
0,0.16098219032176386
0,0.5157357200798016
0,0.5157393299539849
0,0.16098219032176542
0,0.5157357957274038
0,0.5157356357865339
0,0.16098219032176164
0,0.16098219032176475
0,0.16098219032176397
0,0.16098219032176364
0,0.5158386497259247
0,0.5094234522332708
0,0.1609821903217662
0,0.16098219032176364
0,0.16098219032176364
0,0.16098219032173355
0,0.1609821903217652
0,0.5157358098175472
0,0.1609821903217611
0,0.16098219032176408
0,0.16098219032176408
0,0.16098219032176675
0,0.515734224187945
0,0.16098219032177186
0,0.16098219032176564
0,0.1609821903217643
0,0.515735800489854
0,0.5157358129161883
0,0.16098219032177807
0,0.1609821903217632
0,0.16098219032176408
0,0.5171055365646567
0,0.5154798696239637
0,0.060216057343085216
0,0.16098219032176464
0,0.5157357962453339
0,0.16098219032176375
0,0.4994375068343433
0,0.16098219032176497
0,0.16098219032176453
0,0.1609821903217179
0,0.5157321154225518
0,0.5026477333896355
0,0.5157334141305452
0,0.16098219032176475
0,0.5157336622351012
0,0.16098219032176364
0,0.1609821903217512
0,0.16098219032176364
0,0.1609821903217662
0,0.16098219032174577
0,0.1609821903217652
0,0.5157358005327687
0,0.1609821903217652
0,0.5157216574538421
0,0.16098219032176353
0,0.1609821903217642
0,0.1609821903217652
0,0.16098219032167171
0,0.16098219032168193
0,0.1609821903217632
0,0.5157356086204912
0,0.5156618658004113
0,0.5157267615675378
0,0.514821403623313
0,0.5154836590043537
0,0.16098219032176586
0,0.5158757008434134
0,0.5131076956455634
0,0.5128650777677837
0,0.16098219032176497
0,0.5157358002961048
0,0.16098219032176564
0,0.5149956735149557
0,0.1609821903217814
0,0.1609821903217643
0,0.0
0,0.16098219032176586
0,0.16098219032177263
0,0.16098219032176186
0,0.16098219032176297
0,0.16098219032176475
0,0.16098219032176542
0,0.5157193908912212
0,0.16098219032176675
0,0.509245935831232
0,0.5157358005327435
0,0.16098219032176475
0,0.16098219032176275
0,0.1609821903217652
0,0.1609821903217653
0,0.5157357154656712
0,0.1609821903217663
0,0.1609821903217621
0,0.16098219032176408
0,0.16098219032176697
0,0.16098219032176453
0,0.16098219032176564
0,0.16098219032167826
0,0.16098219032176253
0,0.16098219032176575
0,0.16098219032176342
0,0.16098219032176564
0,0.5252951242507529
0,0.1609821903217643
0,0.16098219032176475
0,0.5157358005327829
0,0.5157358005327669
0,0.16098219032176297
0,0.5157358373253079
0,0.16098219032176386
0,0.16098219032178696
0,0.16098219032174343
0,0.16098219032176386
0,0.1609821903217611
0,0.16098219032176653
0,0.16098219032176542
0,0.16098219032176297
0,0.16098219032176375
0,0.16098219032176453
0,0.16098219032176475
0,0.5157350140216888
0,0.16098219032176508
0,0.16098219032176464
0,0.5157358158769884
0,0.16098219032176375
0,0.5157420577839202
0,0.16098219032176653
0,0.5111246568900125
0,0.16098219032174743
0,0.16098219032176608
0,0.515735800532776
0,0.16098219032176364
0,0.1609821903217583
0,0.1609821903217611
0,0.5150473223058776
0,0.16098219032176608
0,0.16098219032176575
0,0.1609821903217632
0,0.16098219032176497
0,0.1609821903217621
0,0.1609821903217642
0,0.16098219032176564
0,0.16098219032176542
0,0.16098219032176364
0,0.16098219032176353
0,0.1609821903217451
0,0.16098219032176442
0,0.5157358000126184
0,0.1609821903217643
0,0.16098219032176764
0,0.16098219032169014
0,0.5157336215209984
0,0.16098219032176675
0,0.16098219032176375
0,0.16098219032176542
0,0.16098219032176542
0,0.515735320887847
0,0.16098219032175298
0,0.16098219032176453
0,0.16098219032176442
0,0.5157500452449599
0,0.16098219032176408
0,0.16098219032176453
0,0.160982190321593
0,0.16098219032176497
0,0.16098219032176342
0,0.16098219032176497
0,0.1609821903217662
0,0.5172051868361092
0,0.16098219032173788
0,0.1609821903217643
0,0.1609821903217652
0,0.16098219032176542
0,0.16098219032176542
0,0.5157358003310628
0,0.1609821903217642
0,0.1609821903217642
0,0.16098219032176497
0,0.16098219032176497
0,0.1609821903217653
0,0.16098219032176408
0,0.16098219032176342
0,0.16098219032176497
0,0.16098219032176342
0,0.16098219032176697
0,0.5157358005327651
0,0.16098219032176497
0,0.5157236280674995
0,0.1609821903217652
0,0.16098219032176497
0,0.5143691904412944
0,0.5157357834263518
0,0.5157358674790521
0,0.5156502948067314
0,0.16098219032176664
0,0.1609821903217643
0,0.16098219032176464
0,0.515740312161078
0,0.5157358109655965
0,0.16098219032176497
0,0.5157357882447762
0,0.16098219032176564
0,0.16098219032176497
0,0.16098219032189287
0,0.16098219032175076
0,0.1609821903217623
0,0.16098219032176464
0,0.16098219032176286
0,0.160982190321715
0,0.16098219032176364
0,0.1609821903217612
0,0.5157358005325836
0,0.16098219032176497
0,0.16098219032176564
0,0.5157357977977337
0,0.16098219032176508
0,0.5157357995025957
0,0.5155902146507467
0,0.16098219032169836
0,0.16098219032176342
0,0.16098219032176475
0,0.16098219032176286
0,0.16098219032176586
0,0.16098219032176364
0,0.16098219032176386
0,0.5157392028233538
0,0.16098219032176497
0,0.16098219032176475
0,0.16098219032176408
0,0.16098219032176497
0,0.16098219032176375
0,0.16098219032176442
0,0.5157358005327213
0,0.16098219032176408
0,0.4663058216381808
0,0.16098219032176586
0,0.16098219032176309
0,0.16098219032168748
0,0.16098219032167993
0,0.16098219032176375
0,0.16098219032176442
0,0.5157309778748784
0,0.16098219032176353
0,0.16098219032175454
0,0.5157358056265157
0,0.1609821903217643
0,0.16098219032176586
0,0.16098219032176386
0,0.1609821903216444
0,0.5157347251211626
0,0.5157358005327771
0,0.5157329972297966
0,0.1609821903217622
0,0.16098219032176586
0,0.16098219032176475
0,0.16098219032178673
0,0.16098219032176475
0,0.16098219032176453
0,0.1609821903217642
0,0.16098219032176586
0,0.1609821903217621
0,0.16098219032176497
0,0.16098219032176342
0,0.5157358005332155
0,0.1609821903217643
0,0.16098219032176353
0,0.16098219032176453
0,0.16098219032176386
0,0.16098219032176542
0,0.16098219032176375
0,0.16098219032176142
0,0.1609821903217652
0,0.16098219032176486
0,0.5157085171512892
0,0.515735800885463
0,0.16098219032176453
0,0.1609821903217612
0,0.5157358005326877
0,0.16098219032175598
0,0.5147415544252816
0,0.1609821903217643
0,0.16098219032176453
0,0.16098219032176542
0,0.16098219032176353
0,0.5157359376316787
0,0.1609821903217563
0,0.16098219032176686
0,0.16098219032176586
0,0.16098219032176497
0,0.16098219032176497
0,0.1609821903217642
0,0.16098219032176508
0,0.5157358005327807
0,0.16098219032176275
0,0.16098219032174432
0,0.16098219032176442
0,0.1609821903217652
0,0.1609821903217663
0,0.5158060211822323
0,0.16098219032176353
0,0.16098219032176275
0,0.1609821903214892
0,0.5157358005327662
0,0.16098219032176464
0,0.1609821903217633
0,0.16098219032176586
0,0.16098219032176497
0,0.1609821903217633
0,0.1609821903217643
0,0.1609821903217611
0,0.5058485600642917
0,0.16098219032176475
0,0.16098219032176386
0,0.3762603593610523
0,0.1609821903217662
0,0.1609821903217643
0,0.16098219032176386
0,0.1609821903217623
0,0.16098219032176253
0,0.1609821903217643
0,0.1609821903217621
0,0.16098219032176442
0,0.16098219032176342
0,0.16098219032176408
0,0.16098219032176475
0,0.16098219032176742
0,0.16098219032176475
0,0.35567471034849585
0,0.1609821903217632
0,0.16098219032176475
0,0.1609821903218297
0,0.16098219032176453
0,0.16098219032175898
0,0.16098219032176475
0,0.16098219032176497
0,0.5157347553202516
0,0.4988414147933271
0,0.1609821903217652
0,0.16098219032176386
0,0.16098219032176608
0,0.16098219032176442
0,0.046213877280322224
0,0.16098219032176475
0,0.16098219032176342
0,0.16098219032176297
0,0.16098219032170746
0,0.1609821903217652
0,0.16098219032176586
0,0.16098219032176497
0,0.16098219032176542
0,0.5157358002260095
0,0.16098219032171257
0,0.16098219032176597
0,0.16098219032176464
0,0.16098219032176286
0,0.5157151277115501
0,0.5157358005328446
0,0.16098219032176508
0,0.5157358005327326
0,0.16098219032176497
0,0.4893723882982288
0,0.16098219032176464
0,0.5157357955742881
0,0.16098219032176497
0,0.16098219032176408
0,0.16098219032176364
0,0.1609821903217642
0,0.16098219032176353
0,0.16098219032176442
0,0.16098219032176497
0,0.5157358004665358
0,0.16098219032176397
0,0.16098219032176253
0,0.16098219032176375
0,0.5157358005328323
0,0.16098219032176386
0,0.16098219032176575
0,0.16098219032174854
0,0.5157358005327408
0,0.16098219032176497
0,0.16098219032176364
0,0.16098219032176464
0,0.16098219032176464
0,0.5157358005307355
0,0.16098219032176342
0,0.16098219032176586
0,0.16098219032176364
0,0.16098219032176453
0,0.1609821903217652
0,0.16098219032176408
0,0.5157358005327339
0,0.16098219032176342
0,0.16098219032176375
0,0.1609821903217532
0,0.16098219032176475
0,0.1609821903217653
0,0.16098219032176297
0,0.16098219032176553
0,0.04527210229610423
0,0.16098219032176475
0,0.16098219032176342
0,0.1609821903217652
0,0.1609821903217633
0,0.16098219032176497
0,0.16098219032176475
0,0.16098219032176342
0,0.16098219032176397
0,0.5040892772673193
0,0.5157358005292485
0,0.1609821903217621
0,0.1609821903217633
0,0.16098219032176475
0,0.16098219032176453
0,0.5157358091074185
0,0.5157358005329021
0,0.16098219032176364
0,0.16098219032176364
0,0.16098219032168615
0,0.16098219032175654
0,0.16098219032176153
0,0.5157306136864179
0,0.16098219032176542
0,0.16098219032176375
0,0.16098219032176586
0,0.16098219032176564
0,0.5157359842736221
0,0.16098219032176342
0,0.16098219032176186
0,0.16098219032174788
0,0.16098219032176397
0,0.1609821903217643
0,0.5157356145971936
0,0.515735797977994
0,0.16098219032176464
0,0.16098219032176408
0,0.16098219032176597
0,0.16098219032176475
0,0.16098219032176297
0,0.1609821903217643
0,0.5157358005327666
0,0.5157358000301602
0,0.16098219032176364
0,0.1609821903217652
0,0.5157327550411246
0,0.16098219032176253
0,0.16098219032176408
0,0.5157316935181822
0,0.4921413817183806
0,0.16098219032176442
0,0.1609821903217188
0,0.16098219032176275
0,0.16098219032176342
0,0.16098219032172378
0,0.16098219032176408
0,0.16098219032175431
0,0.16098219032175654
0,0.16098219032176375
0,0.16098219032175176
0,0.5157464943761245
0,0.5156098870432193
0,0.1609821903217611
0,0.16098219032176864
0,0.16098219032174876
