mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svm__C,param_svm__degree,param_svm__gamma,param_svm__kernel,param_svm__r,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.4547245025634766,0.024949977949580475,0.0014352798461914062,0.0007092625506250116,0.1,2,0.505,linear,1.0,"{'svm__C': np.float64(0.1), 'svm__degree': 2, 'svm__gamma': np.float64(0.505), 'svm__kernel': 'linear', 'svm__r': 1}",0.3902439024390244,0.3902439024390244,0.43902439024390244,0.43209876543209874,0.5061728395061729,0.43155676001204457,0.042513816558682416,33
0.13970866203308105,0.004229634437789097,0.0016462326049804688,0.0006523024686404918,0.1,2,0.505,rbf,0.1,"{'svm__C': np.float64(0.1), 'svm__degree': 2, 'svm__gamma': np.float64(0.505), 'svm__kernel': 'rbf', 'svm__r': 0.1}",0.25609756097560976,0.2682926829268293,0.2682926829268293,0.32098765432098764,0.2716049382716049,0.27705510388437216,0.022594476935389955,271
0.1365729331970215,0.0018730331437627017,0.0016413211822509765,0.0008576447714597207,0.1,2,0.505,rbf,1.0,"{'svm__C': np.float64(0.1), 'svm__degree': 2, 'svm__gamma': np.float64(0.505), 'svm__kernel': 'rbf', 'svm__r': 1}",0.25609756097560976,0.2682926829268293,0.2682926829268293,0.32098765432098764,0.2716049382716049,0.27705510388437216,0.022594476935389955,271
0.2556632995605469,0.009970989240949671,0.001148223876953125,0.0005465832530701052,0.1,2,0.505,poly,0.1,"{'svm__C': np.float64(0.1), 'svm__degree': 2, 'svm__gamma': np.float64(0.505), 'svm__kernel': 'poly', 'svm__r': 0.1}",0.4024390243902439,0.2682926829268293,0.32926829268292684,0.3333333333333333,0.3950617283950617,0.345679012345679,0.04913394570510525,228
0.2602813243865967,0.010951686868557587,0.000939321517944336,0.0004008374495841502,0.1,2,0.505,poly,1.0,"{'svm__C': np.float64(0.1), 'svm__degree': 2, 'svm__gamma': np.float64(0.505), 'svm__kernel': 'poly', 'svm__r': 1}",0.3902439024390244,0.34146341463414637,0.4024390243902439,0.3950617283950617,0.41975308641975306,0.38979223125564594,0.026158135796530525,180
0.47346882820129393,0.056288294538150326,0.000943756103515625,0.0005668883042502795,0.1,2,0.7525,linear,0.1,"{'svm__C': np.float64(0.1), 'svm__degree': 2, 'svm__gamma': np.float64(0.7525), 'svm__kernel': 'linear', 'svm__r': 0.1}",0.3902439024390244,0.3902439024390244,0.43902439024390244,0.43209876543209874,0.5061728395061729,0.43155676001204457,0.042513816558682416,33
0.4379415035247803,0.028859852398417887,0.0007929325103759766,0.0003110748866295444,0.1,2,0.7525,linear,1.0,"{'svm__C': np.float64(0.1), 'svm__degree': 2, 'svm__gamma': np.float64(0.7525), 'svm__kernel': 'linear', 'svm__r': 1}",0.3902439024390244,0.3902439024390244,0.43902439024390244,0.43209876543209874,0.5061728395061729,0.43155676001204457,0.042513816558682416,33
0.12718114852905274,0.004805237349079248,0.002081632614135742,0.0008034660271307221,0.1,2,0.7525,rbf,0.1,"{'svm__C': np.float64(0.1), 'svm__degree': 2, 'svm__gamma': np.float64(0.7525), 'svm__kernel': 'rbf', 'svm__r': 0.1}",0.24390243902439024,0.25609756097560976,0.24390243902439024,0.30864197530864196,0.25925925925925924,0.26236073471845833,0.02396754925219885,295
0.13911519050598145,0.03524303575007875,0.0020380020141601562,0.001238934588595077,0.1,2,0.7525,rbf,1.0,"{'svm__C': np.float64(0.1), 'svm__degree': 2, 'svm__gamma': np.float64(0.7525), 'svm__kernel': 'rbf', 'svm__r': 1}",0.24390243902439024,0.25609756097560976,0.24390243902439024,0.30864197530864196,0.25925925925925924,0.26236073471845833,0.02396754925219885,295
0.24727921485900878,0.008328884071684485,0.0015110969543457031,0.0003935710608917995,0.1,2,0.7525,poly,0.1,"{'svm__C': np.float64(0.1), 'svm__degree': 2, 'svm__gamma': np.float64(0.7525), 'svm__kernel': 'poly', 'svm__r': 0.1}",0.3902439024390244,0.25609756097560976,0.3780487804878049,0.32098765432098764,0.37037037037037035,0.3431496537187594,0.04948940451261086,229
0.255587100982666,0.00713645729974083,0.0009470462799072265,0.0003896679705374074,0.1,2,0.7525,poly,1.0,"{'svm__C': np.float64(0.1), 'svm__degree': 2, 'svm__gamma': np.float64(0.7525), 'svm__kernel': 'poly', 'svm__r': 1}",0.4024390243902439,0.3170731707317073,0.36585365853658536,0.38271604938271603,0.3950617283950617,0.37262872628726285,0.030416998010657975,194
0.48397321701049806,0.02860669835130752,0.0011823654174804687,0.000382839824000677,0.1,2,1.0,linear,0.1,"{'svm__C': np.float64(0.1), 'svm__degree': 2, 'svm__gamma': np.float64(1.0), 'svm__kernel': 'linear', 'svm__r': 0.1}",0.3902439024390244,0.3902439024390244,0.43902439024390244,0.43209876543209874,0.5061728395061729,0.43155676001204457,0.042513816558682416,33
0.46909618377685547,0.035291410143524354,0.0011617183685302735,0.00042179497582198894,0.1,2,1.0,linear,1.0,"{'svm__C': np.float64(0.1), 'svm__degree': 2, 'svm__gamma': np.float64(1.0), 'svm__kernel': 'linear', 'svm__r': 1}",0.3902439024390244,0.3902439024390244,0.43902439024390244,0.43209876543209874,0.5061728395061729,0.43155676001204457,0.042513816558682416,33
0.13487133979797364,0.010661921875971783,0.0017137527465820312,0.000631371778516109,0.1,2,1.0,rbf,0.1,"{'svm__C': np.float64(0.1), 'svm__degree': 2, 'svm__gamma': np.float64(1.0), 'svm__kernel': 'rbf', 'svm__r': 0.1}",0.25609756097560976,0.25609756097560976,0.24390243902439024,0.30864197530864196,0.25925925925925924,0.26479975910870224,0.02254325420743563,291
0.14174036979675292,0.007320679388091395,0.0022116661071777343,0.0008523523570567564,0.1,2,1.0,rbf,1.0,"{'svm__C': np.float64(0.1), 'svm__degree': 2, 'svm__gamma': np.float64(1.0), 'svm__kernel': 'rbf', 'svm__r': 1}",0.25609756097560976,0.25609756097560976,0.24390243902439024,0.30864197530864196,0.25925925925925924,0.26479975910870224,0.02254325420743563,291
0.26078009605407715,0.013131339351651767,0.0011411666870117187,0.0004681962195023729,0.1,2,1.0,poly,0.1,"{'svm__C': np.float64(0.1), 'svm__degree': 2, 'svm__gamma': np.float64(1.0), 'svm__kernel': 'poly', 'svm__r': 0.1}",0.3902439024390244,0.24390243902439024,0.3780487804878049,0.32098765432098764,0.35802469135802467,0.3382414935260464,0.052683579445683124,234
0.2522148609161377,0.00836359746738684,0.0013907432556152343,0.0008948059534417503,0.1,2,1.0,poly,1.0,"{'svm__C': np.float64(0.1), 'svm__degree': 2, 'svm__gamma': np.float64(1.0), 'svm__kernel': 'poly', 'svm__r': 1}",0.36585365853658536,0.2804878048780488,0.3902439024390244,0.37037037037037035,0.4074074074074074,0.3628726287262872,0.043783318754590794,195
0.4459202766418457,0.03170008194800877,0.0011400222778320313,0.0005623756191326985,0.1,3,0.01,linear,0.1,"{'svm__C': np.float64(0.1), 'svm__degree': 3, 'svm__gamma': np.float64(0.01), 'svm__kernel': 'linear', 'svm__r': 0.1}",0.3902439024390244,0.3902439024390244,0.43902439024390244,0.43209876543209874,0.5061728395061729,0.43155676001204457,0.042513816558682416,33
0.4643075466156006,0.02394783698491039,0.000861501693725586,0.00035943438433962626,0.1,3,0.01,linear,1.0,"{'svm__C': np.float64(0.1), 'svm__degree': 3, 'svm__gamma': np.float64(0.01), 'svm__kernel': 'linear', 'svm__r': 1}",0.3902439024390244,0.3902439024390244,0.43902439024390244,0.43209876543209874,0.5061728395061729,0.43155676001204457,0.042513816558682416,33
0.5066859722137451,0.014626205897978004,0.0014833450317382813,0.0006533529510356266,0.1,3,0.01,rbf,0.1,"{'svm__C': np.float64(0.1), 'svm__degree': 3, 'svm__gamma': np.float64(0.01), 'svm__kernel': 'rbf', 'svm__r': 0.1}",0.35365853658536583,0.2926829268292683,0.35365853658536583,0.38271604938271603,0.37037037037037035,0.35061728395061725,0.030969027545636182,220
0.5076083183288574,0.01968118766001804,0.0014750957489013672,0.0006475203338101693,0.1,3,0.01,rbf,1.0,"{'svm__C': np.float64(0.1), 'svm__degree': 3, 'svm__gamma': np.float64(0.01), 'svm__kernel': 'rbf', 'svm__r': 1}",0.35365853658536583,0.2926829268292683,0.35365853658536583,0.38271604938271603,0.37037037037037035,0.35061728395061725,0.030969027545636182,220
0.31828036308288576,0.007016268766311169,0.002325296401977539,0.0012066201902562015,0.1,3,0.01,poly,0.1,"{'svm__C': np.float64(0.1), 'svm__degree': 3, 'svm__gamma': np.float64(0.01), 'svm__kernel': 'poly', 'svm__r': 0.1}",0.25609756097560976,0.25609756097560976,0.25609756097560976,0.24691358024691357,0.25925925925925924,0.2548931044866004,0.004173446079496214,299
0.412251615524292,0.03721038879114258,0.0018512248992919923,0.0010125859819265267,0.1,3,0.01,poly,1.0,"{'svm__C': np.float64(0.1), 'svm__degree': 3, 'svm__gamma': np.float64(0.01), 'svm__kernel': 'poly', 'svm__r': 1}",0.4268292682926829,0.3170731707317073,0.45121951219512196,0.41975308641975306,0.48148148148148145,0.4192713038241493,0.05548442587110269,53
0.45018253326416013,0.03044763526544206,0.0009380817413330078,0.0005124842402260062,0.1,3,0.2575,linear,0.1,"{'svm__C': np.float64(0.1), 'svm__degree': 3, 'svm__gamma': np.float64(0.2575), 'svm__kernel': 'linear', 'svm__r': 0.1}",0.3902439024390244,0.3902439024390244,0.43902439024390244,0.43209876543209874,0.5061728395061729,0.43155676001204457,0.042513816558682416,33
0.4406725883483887,0.024896457081583417,0.001174783706665039,0.000356601373613131,0.1,3,0.2575,linear,1.0,"{'svm__C': np.float64(0.1), 'svm__degree': 3, 'svm__gamma': np.float64(0.2575), 'svm__kernel': 'linear', 'svm__r': 1}",0.3902439024390244,0.3902439024390244,0.43902439024390244,0.43209876543209874,0.5061728395061729,0.43155676001204457,0.042513816558682416,33
0.13498301506042482,0.011300108188475953,0.0021387577056884766,0.000590218559938955,0.1,3,0.2575,rbf,0.1,"{'svm__C': np.float64(0.1), 'svm__degree': 3, 'svm__gamma': np.float64(0.2575), 'svm__kernel': 'rbf', 'svm__r': 0.1}",0.35365853658536583,0.2926829268292683,0.3170731707317073,0.32098765432098764,0.37037037037037035,0.33095453176753986,0.02766162230356384,235
0.1295166492462158,0.004177082092234725,0.0017468452453613282,0.0007468317343276963,0.1,3,0.2575,rbf,1.0,"{'svm__C': np.float64(0.1), 'svm__degree': 3, 'svm__gamma': np.float64(0.2575), 'svm__kernel': 'rbf', 'svm__r': 1}",0.35365853658536583,0.2926829268292683,0.3170731707317073,0.32098765432098764,0.37037037037037035,0.33095453176753986,0.02766162230356384,235
0.16853537559509277,0.009697628712906605,0.0022888660430908205,0.0009371530877134388,0.1,3,0.2575,poly,0.1,"{'svm__C': np.float64(0.1), 'svm__degree': 3, 'svm__gamma': np.float64(0.2575), 'svm__kernel': 'poly', 'svm__r': 0.1}",0.3902439024390244,0.2926829268292683,0.47560975609756095,0.4444444444444444,0.4444444444444444,0.40948509485094853,0.06454417559002094,115
0.17975306510925293,0.008200185373906583,0.0021947383880615234,0.0011602374610950703,0.1,3,0.2575,poly,1.0,"{'svm__C': np.float64(0.1), 'svm__degree': 3, 'svm__gamma': np.float64(0.2575), 'svm__kernel': 'poly', 'svm__r': 1}",0.4146341463414634,0.2804878048780488,0.4146341463414634,0.4444444444444444,0.4074074074074074,0.3923215898825655,0.05735306387277159,178
0.4531270980834961,0.035787081766532974,0.0011769771575927735,0.0006699618512387638,0.1,3,0.505,linear,0.1,"{'svm__C': np.float64(0.1), 'svm__degree': 3, 'svm__gamma': np.float64(0.505), 'svm__kernel': 'linear', 'svm__r': 0.1}",0.3902439024390244,0.3902439024390244,0.43902439024390244,0.43209876543209874,0.5061728395061729,0.43155676001204457,0.042513816558682416,33
0.4400195121765137,0.027082841294086387,0.0013324260711669923,0.00036008368657374553,0.1,3,0.505,linear,1.0,"{'svm__C': np.float64(0.1), 'svm__degree': 3, 'svm__gamma': np.float64(0.505), 'svm__kernel': 'linear', 'svm__r': 1}",0.3902439024390244,0.3902439024390244,0.43902439024390244,0.43209876543209874,0.5061728395061729,0.43155676001204457,0.042513816558682416,33
0.1329270839691162,0.004764605872468952,0.001631307601928711,0.0006280705732515171,0.1,3,0.505,rbf,0.1,"{'svm__C': np.float64(0.1), 'svm__degree': 3, 'svm__gamma': np.float64(0.505), 'svm__kernel': 'rbf', 'svm__r': 0.1}",0.25609756097560976,0.2682926829268293,0.2682926829268293,0.32098765432098764,0.2716049382716049,0.27705510388437216,0.022594476935389955,271
0.13239288330078125,0.0025997021533744045,0.0018359184265136718,0.000806357585211915,0.1,3,0.505,rbf,1.0,"{'svm__C': np.float64(0.1), 'svm__degree': 3, 'svm__gamma': np.float64(0.505), 'svm__kernel': 'rbf', 'svm__r': 1}",0.25609756097560976,0.2682926829268293,0.2682926829268293,0.32098765432098764,0.2716049382716049,0.27705510388437216,0.022594476935389955,271
0.16899189949035645,0.009093809614743526,0.003130483627319336,0.001252213411746893,0.1,3,0.505,poly,0.1,"{'svm__C': np.float64(0.1), 'svm__degree': 3, 'svm__gamma': np.float64(0.505), 'svm__kernel': 'poly', 'svm__r': 0.1}",0.4146341463414634,0.3170731707317073,0.4634146341463415,0.41975308641975306,0.4074074074074074,0.4044564890093345,0.047871047015297714,125
0.16910300254821778,0.008747492829839623,0.0027518272399902344,0.001376110054454264,0.1,3,0.505,poly,1.0,"{'svm__C': np.float64(0.1), 'svm__degree': 3, 'svm__gamma': np.float64(0.505), 'svm__kernel': 'poly', 'svm__r': 1}",0.4268292682926829,0.2804878048780488,0.4146341463414634,0.4444444444444444,0.43209876543209874,0.3996988858777476,0.06036939405824538,165
0.44928641319274903,0.029712870708917857,0.001183938980102539,0.00043031401531993694,0.1,3,0.7525,linear,0.1,"{'svm__C': np.float64(0.1), 'svm__degree': 3, 'svm__gamma': np.float64(0.7525), 'svm__kernel': 'linear', 'svm__r': 0.1}",0.3902439024390244,0.3902439024390244,0.43902439024390244,0.43209876543209874,0.5061728395061729,0.43155676001204457,0.042513816558682416,33
0.45037093162536623,0.021107256053219635,0.0009654045104980468,0.00038830651870709636,0.1,3,0.7525,linear,1.0,"{'svm__C': np.float64(0.1), 'svm__degree': 3, 'svm__gamma': np.float64(0.7525), 'svm__kernel': 'linear', 'svm__r': 1}",0.3902439024390244,0.3902439024390244,0.43902439024390244,0.43209876543209874,0.5061728395061729,0.43155676001204457,0.042513816558682416,33
0.13230113983154296,0.004991842277706755,0.0015034675598144531,0.000519825094735704,0.1,3,0.7525,rbf,0.1,"{'svm__C': np.float64(0.1), 'svm__degree': 3, 'svm__gamma': np.float64(0.7525), 'svm__kernel': 'rbf', 'svm__r': 0.1}",0.24390243902439024,0.25609756097560976,0.24390243902439024,0.30864197530864196,0.25925925925925924,0.26236073471845833,0.02396754925219885,295
0.13171744346618652,0.0027074117431539,0.0017187118530273438,0.0007143128124339882,0.1,3,0.7525,rbf,1.0,"{'svm__C': np.float64(0.1), 'svm__degree': 3, 'svm__gamma': np.float64(0.7525), 'svm__kernel': 'rbf', 'svm__r': 1}",0.24390243902439024,0.25609756097560976,0.24390243902439024,0.30864197530864196,0.25925925925925924,0.26236073471845833,0.02396754925219885,295
0.17006902694702147,0.017740263795349716,0.002221536636352539,0.0010436347245234934,0.1,3,0.7525,poly,0.1,"{'svm__C': np.float64(0.1), 'svm__degree': 3, 'svm__gamma': np.float64(0.7525), 'svm__kernel': 'poly', 'svm__r': 0.1}",0.4146341463414634,0.3170731707317073,0.45121951219512196,0.41975308641975306,0.4074074074074074,0.4020174646190906,0.04503145338827365,155
0.16199684143066406,0.0053772965971842545,0.003084278106689453,0.0011862268563645698,0.1,3,0.7525,poly,1.0,"{'svm__C': np.float64(0.1), 'svm__degree': 3, 'svm__gamma': np.float64(0.7525), 'svm__kernel': 'poly', 'svm__r': 1}",0.4268292682926829,0.2682926829268293,0.4268292682926829,0.4567901234567901,0.43209876543209874,0.4021680216802168,0.0678504000273059,150
0.44765844345092776,0.0267001443506365,0.001191425323486328,0.00040103570995984395,0.1,3,1.0,linear,0.1,"{'svm__C': np.float64(0.1), 'svm__degree': 3, 'svm__gamma': np.float64(1.0), 'svm__kernel': 'linear', 'svm__r': 0.1}",0.3902439024390244,0.3902439024390244,0.43902439024390244,0.43209876543209874,0.5061728395061729,0.43155676001204457,0.042513816558682416,33
0.4495675086975098,0.026880546334425926,0.000895547866821289,0.0005045086402343367,0.1,3,1.0,linear,1.0,"{'svm__C': np.float64(0.1), 'svm__degree': 3, 'svm__gamma': np.float64(1.0), 'svm__kernel': 'linear', 'svm__r': 1}",0.3902439024390244,0.3902439024390244,0.43902439024390244,0.43209876543209874,0.5061728395061729,0.43155676001204457,0.042513816558682416,33
0.13222384452819824,0.009664684741131344,0.0021819114685058595,0.0008793120603233399,0.1,3,1.0,rbf,0.1,"{'svm__C': np.float64(0.1), 'svm__degree': 3, 'svm__gamma': np.float64(1.0), 'svm__kernel': 'rbf', 'svm__r': 0.1}",0.25609756097560976,0.25609756097560976,0.24390243902439024,0.30864197530864196,0.25925925925925924,0.26479975910870224,0.02254325420743563,291
0.13324251174926757,0.005745977352757565,0.0017558097839355468,0.0007734350387739237,0.1,3,1.0,rbf,1.0,"{'svm__C': np.float64(0.1), 'svm__degree': 3, 'svm__gamma': np.float64(1.0), 'svm__kernel': 'rbf', 'svm__r': 1}",0.25609756097560976,0.25609756097560976,0.24390243902439024,0.30864197530864196,0.25925925925925924,0.26479975910870224,0.02254325420743563,291
0.17077326774597168,0.006158682542564986,0.003134298324584961,0.0012427144583099573,0.1,3,1.0,poly,0.1,"{'svm__C': np.float64(0.1), 'svm__degree': 3, 'svm__gamma': np.float64(1.0), 'svm__kernel': 'poly', 'svm__r': 0.1}",0.4146341463414634,0.3170731707317073,0.45121951219512196,0.41975308641975306,0.4074074074074074,0.4020174646190906,0.04503145338827365,155
0.16091361045837402,0.0038472520810339168,0.003560590744018555,0.0010637293692144795,0.1,3,1.0,poly,1.0,"{'svm__C': np.float64(0.1), 'svm__degree': 3, 'svm__gamma': np.float64(1.0), 'svm__kernel': 'poly', 'svm__r': 1}",0.4268292682926829,0.2804878048780488,0.43902439024390244,0.4567901234567901,0.43209876543209874,0.4070460704607046,0.06408290064239097,116
0.4742151737213135,0.030104724517777893,0.0008310317993164062,0.0003676457967637153,2.575,2,0.01,linear,0.1,"{'svm__C': np.float64(2.575), 'svm__degree': 2, 'svm__gamma': np.float64(0.01), 'svm__kernel': 'linear', 'svm__r': 0.1}",0.3780487804878049,0.3780487804878049,0.3902439024390244,0.4691358024691358,0.4691358024691358,0.41692261367058114,0.042863825341769135,54
0.47952919006347655,0.013944139542224385,0.0008121967315673828,0.000312796256763957,2.575,2,0.01,linear,1.0,"{'svm__C': np.float64(2.575), 'svm__degree': 2, 'svm__gamma': np.float64(0.01), 'svm__kernel': 'linear', 'svm__r': 1}",0.3780487804878049,0.3780487804878049,0.3902439024390244,0.4691358024691358,0.4691358024691358,0.41692261367058114,0.042863825341769135,54
0.35131120681762695,0.010233790486842425,0.002184295654296875,0.0012801579488971068,2.575,2,0.01,rbf,0.1,"{'svm__C': np.float64(2.575), 'svm__degree': 2, 'svm__gamma': np.float64(0.01), 'svm__kernel': 'rbf', 'svm__r': 0.1}",0.4146341463414634,0.4634146341463415,0.45121951219512196,0.49382716049382713,0.5432098765432098,0.47326106594399275,0.043210411620741296,8
0.36629176139831543,0.008811911260580663,0.002170228958129883,0.0008307961955578661,2.575,2,0.01,rbf,1.0,"{'svm__C': np.float64(2.575), 'svm__degree': 2, 'svm__gamma': np.float64(0.01), 'svm__kernel': 'rbf', 'svm__r': 1}",0.4146341463414634,0.4634146341463415,0.45121951219512196,0.49382716049382713,0.5432098765432098,0.47326106594399275,0.043210411620741296,8
0.40363478660583496,0.006645098582686522,0.0009441852569580078,0.0004178927891893912,2.575,2,0.01,poly,0.1,"{'svm__C': np.float64(2.575), 'svm__degree': 2, 'svm__gamma': np.float64(0.01), 'svm__kernel': 'poly', 'svm__r': 0.1}",0.4268292682926829,0.43902439024390244,0.43902439024390244,0.48148148148148145,0.5555555555555556,0.46838301716350494,0.04737339593407044,16
0.425120210647583,0.0066834442235942666,0.0009338855743408203,0.0003307742069403115,2.575,2,0.01,poly,1.0,"{'svm__C': np.float64(2.575), 'svm__degree': 2, 'svm__gamma': np.float64(0.01), 'svm__kernel': 'poly', 'svm__r': 1}",0.4146341463414634,0.4634146341463415,0.4146341463414634,0.4691358024691358,0.5061728395061729,0.4535983137609154,0.03503788562110539,26
0.48742175102233887,0.04346979471465516,0.001005697250366211,0.00041956758753605846,2.575,2,0.2575,linear,0.1,"{'svm__C': np.float64(2.575), 'svm__degree': 2, 'svm__gamma': np.float64(0.2575), 'svm__kernel': 'linear', 'svm__r': 0.1}",0.3780487804878049,0.3780487804878049,0.3902439024390244,0.4691358024691358,0.4691358024691358,0.41692261367058114,0.042863825341769135,54
0.4755377769470215,0.026514029598475857,0.0008815288543701172,0.00044685357806013376,2.575,2,0.2575,linear,1.0,"{'svm__C': np.float64(2.575), 'svm__degree': 2, 'svm__gamma': np.float64(0.2575), 'svm__kernel': 'linear', 'svm__r': 1}",0.3780487804878049,0.3780487804878049,0.3902439024390244,0.4691358024691358,0.4691358024691358,0.41692261367058114,0.042863825341769135,54
0.05392022132873535,0.004630782842918921,0.0017170906066894531,0.0006725520281105466,2.575,2,0.2575,rbf,0.1,"{'svm__C': np.float64(2.575), 'svm__degree': 2, 'svm__gamma': np.float64(0.2575), 'svm__kernel': 'rbf', 'svm__r': 0.1}",0.3902439024390244,0.2926829268292683,0.3902439024390244,0.30864197530864196,0.3950617283950617,0.35537488708220416,0.044991085251395106,212
0.05988278388977051,0.008205423803170431,0.0017606735229492188,0.0007546321338380679,2.575,2,0.2575,rbf,1.0,"{'svm__C': np.float64(2.575), 'svm__degree': 2, 'svm__gamma': np.float64(0.2575), 'svm__kernel': 'rbf', 'svm__r': 1}",0.3902439024390244,0.2926829268292683,0.3902439024390244,0.30864197530864196,0.3950617283950617,0.35537488708220416,0.044991085251395106,212
0.249296236038208,0.016483918953788625,0.0010059833526611327,0.0005734961278733486,2.575,2,0.2575,poly,0.1,"{'svm__C': np.float64(2.575), 'svm__degree': 2, 'svm__gamma': np.float64(0.2575), 'svm__kernel': 'poly', 'svm__r': 0.1}",0.45121951219512196,0.2804878048780488,0.3780487804878049,0.3333333333333333,0.37037037037037035,0.3626919602529359,0.05612730084020974,196
