mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__max_depth,param_rf__min_samples_leaf,param_rf__min_samples_split,param_rf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.09275484085083008,0.012369717686857152,0.0033193111419677736,0.0009573468591023039,,2,10,50,"{'rf__max_depth': None, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 10, 'rf__n_estimators': 50}",0.7590361445783133,0.8192771084337349,0.7951807228915663,0.7439024390243902,0.7926829268292683,0.7820158683514548,0.02704145241609532,88
0.1819636344909668,0.00535636706813163,0.004638195037841797,0.0014335186820951926,,2,10,100,"{'rf__max_depth': None, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 10, 'rf__n_estimators': 100}",0.8072289156626506,0.8554216867469879,0.7951807228915663,0.7682926829268293,0.8048780487804879,0.8062004114017043,0.028227539118804955,25
0.3497298240661621,0.008543636069350031,0.007932186126708984,0.0018160302510315555,,2,10,200,"{'rf__max_depth': None, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 10, 'rf__n_estimators': 200}",0.7951807228915663,0.8674698795180723,0.7831325301204819,0.7926829268292683,0.8048780487804879,0.8086688216279754,0.030204351314901342,16
0.08293986320495605,0.0057659323093765275,0.003357601165771484,0.0007515270297886207,,4,2,50,"{'rf__max_depth': None, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 2, 'rf__n_estimators': 50}",0.7469879518072289,0.8433734939759037,0.7469879518072289,0.7439024390243902,0.8048780487804879,0.7772259770790478,0.04019767554016014,98
0.16564369201660156,0.004759707652723394,0.00462045669555664,0.0014105089986961152,,4,2,100,"{'rf__max_depth': None, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 2, 'rf__n_estimators': 100}",0.7710843373493976,0.8072289156626506,0.7710843373493976,0.7926829268292683,0.7804878048780488,0.7845136644137526,0.01385366870917717,81
0.32515521049499513,0.007967057786645318,0.007071590423583985,0.001524043928917774,,4,2,200,"{'rf__max_depth': None, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 2, 'rf__n_estimators': 200}",0.8072289156626506,0.8554216867469879,0.8072289156626506,0.7682926829268293,0.8048780487804879,0.8086100499559212,0.02769318443177957,19
0.08353042602539062,0.00322316862153837,0.00352630615234375,0.0003827734840728245,,4,5,50,"{'rf__max_depth': None, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 5, 'rf__n_estimators': 50}",0.7469879518072289,0.8433734939759037,0.7951807228915663,0.7317073170731707,0.7682926829268293,0.7771084337349399,0.03940529947127192,102
0.16826233863830567,0.008409287432055072,0.004250240325927734,0.0011739326949651951,,4,5,100,"{'rf__max_depth': None, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 5, 'rf__n_estimators': 100}",0.7831325301204819,0.8313253012048193,0.7590361445783133,0.7560975609756098,0.7682926829268293,0.7795768439612107,0.0275357043928902,93
0.33991413116455077,0.01642429828559006,0.007829666137695312,0.0021630470422184032,,4,5,200,"{'rf__max_depth': None, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 5, 'rf__n_estimators': 200}",0.7951807228915663,0.8554216867469879,0.7590361445783133,0.7926829268292683,0.7804878048780488,0.7965618571848369,0.03208734153186778,47
0.08637533187866211,0.0037944103480657973,0.0024915218353271486,0.0012020429154070548,,4,10,50,"{'rf__max_depth': None, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 10, 'rf__n_estimators': 50}",0.7590361445783133,0.8313253012048193,0.7951807228915663,0.8048780487804879,0.7560975609756098,0.7893035556861593,0.02850153429494288,69
0.16931414604187012,0.00579419160004395,0.0031043529510498048,0.00011503528188552217,,4,10,100,"{'rf__max_depth': None, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 10, 'rf__n_estimators': 100}",0.7951807228915663,0.8674698795180723,0.7951807228915663,0.7439024390243902,0.7439024390243902,0.7891272406699971,0.0453903596008285,75
0.3259737491607666,0.006097495399435811,0.0072978496551513675,0.002485664198912822,,4,10,200,"{'rf__max_depth': None, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 10, 'rf__n_estimators': 200}",0.7831325301204819,0.8554216867469879,0.7951807228915663,0.7439024390243902,0.7926829268292683,0.794064061122539,0.03578714682474396,61
0.09382114410400391,0.00327994655895015,0.0033094406127929686,0.0008400001247530264,10,1,2,50,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 50}",0.7469879518072289,0.8192771084337349,0.8192771084337349,0.7439024390243902,0.7560975609756098,0.7771084337349397,0.034663330890406276,103
0.19020190238952636,0.006116336084505229,0.004117774963378906,0.001281861763353445,10,1,2,100,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 100}",0.7590361445783133,0.8674698795180723,0.7590361445783133,0.7804878048780488,0.7682926829268293,0.7868645312959155,0.04106491584863325,77
0.37313098907470704,0.0062605835019449345,0.009955787658691406,0.0014923974891446004,10,1,2,200,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 200}",0.7951807228915663,0.8674698795180723,0.8192771084337349,0.8048780487804879,0.7926829268292683,0.8158977372906259,0.027425031079212684,7
0.09312949180603028,0.004018237683277961,0.0029428958892822265,0.0007937808161348577,10,1,5,50,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 50}",0.8072289156626506,0.8072289156626506,0.7710843373493976,0.7682926829268293,0.7439024390243902,0.7795474581251838,0.02450056304464915,95
0.18461480140686035,0.004855551978413585,0.0037847518920898437,0.0012475016302821952,10,1,5,100,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 100}",0.7951807228915663,0.8313253012048193,0.7710843373493976,0.7804878048780488,0.7682926829268293,0.7892741698501323,0.023028148107829195,71
0.37113656997680666,0.002712801476958913,0.0078068733215332035,0.002041127222333193,10,1,5,200,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 200}",0.7951807228915663,0.8433734939759037,0.8072289156626506,0.8048780487804879,0.7926829268292683,0.8086688216279754,0.01821172814856259,16
0.09358091354370117,0.00637325219575568,0.002707815170288086,0.0010540223512069263,10,1,10,50,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 50}",0.7951807228915663,0.8192771084337349,0.8072289156626506,0.8536585365853658,0.7439024390243902,0.8038495445195416,0.03577476622964069,29
0.1794734001159668,0.004141810095147486,0.004646825790405274,0.0014592067484910905,10,1,10,100,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 100}",0.7951807228915663,0.8554216867469879,0.7831325301204819,0.8170731707317073,0.7926829268292683,0.8086982074640023,0.025869050956891782,15
0.36093873977661134,0.007681258682576155,0.009222412109375,0.00202612330656888,10,1,10,200,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 200}",0.7951807228915663,0.8795180722891566,0.7951807228915663,0.7926829268292683,0.8048780487804879,0.813488098736409,0.03327841813053722,9
0.09178404808044434,0.005274375495553505,0.002801799774169922,0.0008500003685763074,10,2,2,50,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 50}",0.7469879518072289,0.8313253012048193,0.7710843373493976,0.7926829268292683,0.7926829268292683,0.7869526888039966,0.02786964215067596,76
0.18022480010986328,0.004603073512264192,0.0052245140075683595,0.0009798367727953934,10,2,2,100,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 100}",0.7831325301204819,0.8192771084337349,0.8192771084337349,0.7682926829268293,0.7926829268292683,0.79653247134881,0.02013206447584897,53
0.3569631576538086,0.008159034509382657,0.009073972702026367,0.003000314073767733,10,2,2,200,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 200}",0.7951807228915663,0.8433734939759037,0.8192771084337349,0.7804878048780488,0.7926829268292683,0.8062004114017045,0.022441622631185144,23
0.09245686531066895,0.006584617387615845,0.0030128002166748048,0.0008001207537200538,10,2,5,50,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 5, 'rf__n_estimators': 50}",0.7590361445783133,0.7951807228915663,0.7951807228915663,0.7439024390243902,0.7926829268292683,0.777196591243021,0.021563798214662165,99
0.1772158622741699,0.00244113886847957,0.004299306869506836,0.0015399809355047993,10,2,5,100,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 5, 'rf__n_estimators': 100}",0.7951807228915663,0.8433734939759037,0.7951807228915663,0.8048780487804879,0.7682926829268293,0.8013811342932706,0.024278890005832884,38
0.35442004203796384,0.0072716795206320475,0.008807229995727538,0.0010428401548422791,10,2,5,200,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 5, 'rf__n_estimators': 200}",0.7831325301204819,0.8433734939759037,0.7951807228915663,0.7804878048780488,0.7926829268292683,0.7989714957390538,0.022882190300979013,42
0.08740253448486328,0.0022296570903055503,0.0031939029693603517,0.0008397022666098113,10,2,10,50,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 10, 'rf__n_estimators': 50}",0.7951807228915663,0.8554216867469879,0.7831325301204819,0.7804878048780488,0.7560975609756098,0.7940640611225389,0.033200221062059845,62
0.17335038185119628,0.004364114694847383,0.0059326171875,0.0006764938591332408,10,2,10,100,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 10, 'rf__n_estimators': 100}",0.7831325301204819,0.8433734939759037,0.8433734939759037,0.7926829268292683,0.8048780487804879,0.813488098736409,0.025356349822350268,9
0.3513002872467041,0.009583666536907592,0.007739353179931641,0.0018239972544778344,10,2,10,200,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 10, 'rf__n_estimators': 200}",0.7831325301204819,0.8433734939759037,0.7349397590361446,0.7804878048780488,0.8048780487804879,0.7893623273582133,0.0353194767693463,66
0.08627123832702636,0.005509683946854785,0.0023189067840576174,0.0007758756500581154,10,4,2,50,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 2, 'rf__n_estimators': 50}",0.7831325301204819,0.7951807228915663,0.7831325301204819,0.7560975609756098,0.7682926829268293,0.7771672054069938,0.013552446832639481,100
0.1658872127532959,0.003448687493208451,0.004377412796020508,0.0013244996863683734,10,4,2,100,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 2, 'rf__n_estimators': 100}",0.7831325301204819,0.8072289156626506,0.8192771084337349,0.7682926829268293,0.7926829268292683,0.7941228327945931,0.017858128207194658,57
0.3303536415100098,0.00515933790737759,0.0074921131134033205,0.0014321430152837566,10,4,2,200,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 2, 'rf__n_estimators': 200}",0.7951807228915663,0.8192771084337349,0.7951807228915663,0.7926829268292683,0.7804878048780488,0.7965618571848369,0.012595387738671405,47
0.08563575744628907,0.006529646791464671,0.0030316829681396483,0.0009264737306994412,10,4,5,50,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 5, 'rf__n_estimators': 50}",0.7469879518072289,0.7831325301204819,0.7831325301204819,0.7439024390243902,0.8048780487804879,0.7724066999706141,0.023422557540218096,105
0.16749768257141112,0.006397895762707957,0.004840469360351563,0.0014627025148714796,10,4,5,100,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 5, 'rf__n_estimators': 100}",0.7590361445783133,0.8313253012048193,0.8192771084337349,0.7804878048780488,0.7926829268292683,0.7965618571848369,0.026100115112095312,47
0.3259391784667969,0.006656923563277906,0.010861825942993165,0.0002061426321584995,10,4,5,200,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 5, 'rf__n_estimators': 200}",0.8072289156626506,0.8433734939759037,0.7831325301204819,0.8170731707317073,0.8170731707317073,0.8135762562444901,0.019387838409991354,8
0.0832585334777832,0.006106394004484332,0.002671670913696289,0.0008913183782552221,10,4,10,50,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 10, 'rf__n_estimators': 50}",0.7831325301204819,0.8192771084337349,0.7951807228915663,0.8048780487804879,0.7682926829268293,0.7941522186306201,0.017535737581940276,54
0.1620340347290039,0.003879160100416367,0.00500798225402832,0.001354628344467461,10,4,10,100,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 10, 'rf__n_estimators': 100}",0.7951807228915663,0.8433734939759037,0.7951807228915663,0.7804878048780488,0.8048780487804879,0.8038201586835145,0.021256829019960875,32
0.32796382904052734,0.009563878253232202,0.007021665573120117,0.001731835449709739,10,4,10,200,"{'rf__max_depth': 10, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 10, 'rf__n_estimators': 200}",0.8072289156626506,0.8192771084337349,0.7831325301204819,0.7682926829268293,0.7926829268292683,0.7941228327945931,0.017858128207194658,57
0.09764823913574219,0.002223220983992118,0.0025949954986572267,0.0008174392769912621,20,1,2,50,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 50}",0.8072289156626506,0.8433734939759037,0.7469879518072289,0.7926829268292683,0.7560975609756098,0.7892741698501322,0.03507004706294316,72
0.18688807487487794,0.0030906193129286953,0.004653120040893554,0.0014408912038673437,20,1,2,100,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 100}",0.7951807228915663,0.8313253012048193,0.8072289156626506,0.7560975609756098,0.7682926829268293,0.791625036732295,0.02697715777716434,64
0.37885317802429197,0.010830125938919853,0.008427715301513672,0.0019187325656344722,20,1,2,200,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 200}",0.7951807228915663,0.8795180722891566,0.8072289156626506,0.8048780487804879,0.7682926829268293,0.8110196885101381,0.03693396300336635,14
0.09329557418823242,0.00392514747780176,0.0028805255889892576,0.0008988808740585318,20,1,5,50,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 50}",0.7831325301204819,0.8313253012048193,0.7831325301204819,0.7804878048780488,0.7439024390243902,0.7843961210696445,0.027786883572538074,85
0.18877320289611815,0.010169802815117257,0.0032412052154541016,0.0003139553787976119,20,1,5,100,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 100}",0.7590361445783133,0.8554216867469879,0.7710843373493976,0.7560975609756098,0.7926829268292683,0.7868645312959155,0.03661687420059163,77
0.3721296787261963,0.008387257084802473,0.0075972557067871095,0.001433845397276526,20,1,5,200,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 200}",0.8072289156626506,0.8313253012048193,0.8313253012048193,0.8048780487804879,0.8048780487804879,0.8159271231266529,0.012601830638084592,5
0.08981184959411621,0.004869539575507842,0.0024363517761230467,0.0008195643203040509,20,1,10,50,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 50}",0.8192771084337349,0.8433734939759037,0.7710843373493976,0.7560975609756098,0.7682926829268293,0.791625036732295,0.033678065548243756,64
0.18166003227233887,0.0032838060954104376,0.004843759536743164,0.0011497588923014702,20,1,10,100,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 100}",0.8192771084337349,0.8313253012048193,0.7710843373493976,0.7804878048780488,0.7682926829268293,0.794093446958566,0.026079263110607168,60
0.37705631256103517,0.00634698176540146,0.009264755249023437,0.001714018365689522,20,1,10,200,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 200}",0.8192771084337349,0.8674698795180723,0.8192771084337349,0.8292682926829268,0.8048780487804879,0.8280340875697914,0.021195643177029443,1
0.09357185363769531,0.002669124257686424,0.001918935775756836,2.6891501999705812e-05,20,2,2,50,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 50}",0.7831325301204819,0.8313253012048193,0.7590361445783133,0.7926829268292683,0.7804878048780488,0.7893329415221864,0.023702987668795725,67
0.18788599967956543,0.014716842490194375,0.005063581466674805,0.002215227751840884,20,2,2,100,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 100}",0.7831325301204819,0.8313253012048193,0.7951807228915663,0.7926829268292683,0.7926829268292683,0.7990008815750809,0.01667992445422697,41
0.3681293487548828,0.01819264304037828,0.007199859619140625,0.0012197755161360649,20,2,2,200,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 200}",0.7951807228915663,0.8192771084337349,0.7710843373493976,0.8048780487804879,0.7926829268292683,0.7966206288568911,0.015818862544529296,46
0.0914198875427246,0.008222265553032768,0.002638721466064453,0.0009374008954429456,20,2,5,50,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 5, 'rf__n_estimators': 50}",0.7469879518072289,0.8674698795180723,0.7228915662650602,0.7560975609756098,0.7439024390243902,0.7674698795180724,0.05116930575196496,107
0.19038166999816894,0.006804479678180167,0.004368019104003906,0.0012462190480525097,20,2,5,100,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 5, 'rf__n_estimators': 100}",0.7951807228915663,0.8072289156626506,0.8072289156626506,0.8170731707317073,0.7926829268292683,0.8038789303555685,0.008916749298555083,28
0.34821629524230957,0.015642390620506208,0.009175491333007813,0.0020037014864313293,20,2,5,200,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 5, 'rf__n_estimators': 200}",0.7831325301204819,0.8554216867469879,0.7951807228915663,0.7926829268292683,0.8048780487804879,0.8062591830737584,0.02553722142208161,21
0.09116044044494628,0.0030101303315742886,0.003112506866455078,0.0006853313486627259,20,2,10,50,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 10, 'rf__n_estimators': 50}",0.7831325301204819,0.8192771084337349,0.7951807228915663,0.8048780487804879,0.7682926829268293,0.7941522186306201,0.017535737581940276,54
0.1742682933807373,0.006507008552436028,0.0047667503356933595,0.0011531164246007233,20,2,10,100,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 10, 'rf__n_estimators': 100}",0.7710843373493976,0.8674698795180723,0.7710843373493976,0.7804878048780488,0.7926829268292683,0.7965618571848369,0.036330639750507356,47
0.349532413482666,0.00913229358877262,0.007739019393920898,0.0017851422968217468,20,2,10,200,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 10, 'rf__n_estimators': 200}",0.7831325301204819,0.8433734939759037,0.8072289156626506,0.7804878048780488,0.7804878048780488,0.7989421099030267,0.024388048717106252,44
0.08829522132873535,0.006263545426784577,0.0026508331298828124,0.0009396176638933943,20,4,2,50,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 2, 'rf__n_estimators': 50}",0.7831325301204819,0.8433734939759037,0.7951807228915663,0.7682926829268293,0.7195121951219512,0.7818983250073466,0.04008561950133545,89
0.16562447547912598,0.0025270282353290646,0.0037549495697021484,0.0006558136409057143,20,4,2,100,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 2, 'rf__n_estimators': 100}",0.8072289156626506,0.8072289156626506,0.7469879518072289,0.7682926829268293,0.7682926829268293,0.7796062297972378,0.023857788218734438,92
0.32993617057800295,0.00657071939606317,0.008589458465576173,0.0030536016295898997,20,4,2,200,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 2, 'rf__n_estimators': 200}",0.7831325301204819,0.8313253012048193,0.7951807228915663,0.7682926829268293,0.8048780487804879,0.7965618571848369,0.021255854032962734,47
0.08439674377441406,0.003463670054564512,0.003567934036254883,0.0005217567132500651,20,4,5,50,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 5, 'rf__n_estimators': 50}",0.7590361445783133,0.8313253012048193,0.7831325301204819,0.7804878048780488,0.7317073170731707,0.7771378195709667,0.03278732473591326,101
0.1696833610534668,0.006595228254998221,0.004882287979125976,0.0018847919220364548,20,4,5,100,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 5, 'rf__n_estimators': 100}",0.7951807228915663,0.7951807228915663,0.7710843373493976,0.7804878048780488,0.7804878048780488,0.7844842785777255,0.00938434729648524,83
0.3305078983306885,0.007191544131801341,0.007958364486694337,0.002192909621742436,20,4,5,200,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 5, 'rf__n_estimators': 200}",0.7951807228915663,0.8554216867469879,0.8072289156626506,0.7804878048780488,0.7926829268292683,0.8062004114017045,0.026034922031371074,23
0.08568344116210938,0.0026163591438487055,0.0034535408020019533,0.0008200017837630761,20,4,10,50,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 10, 'rf__n_estimators': 50}",0.8072289156626506,0.7831325301204819,0.7469879518072289,0.7439024390243902,0.7560975609756098,0.7674698795180722,0.0242089356323063,108
0.1668799877166748,0.0045718615570213535,0.004434347152709961,0.0016522330811007287,20,4,10,100,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 10, 'rf__n_estimators': 100}",0.7951807228915663,0.8192771084337349,0.7831325301204819,0.7682926829268293,0.7682926829268293,0.7868351454598883,0.019097040703710978,79
