mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_log_reg__C,param_log_reg__solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.3483495712280273,0.12617661025315682,0.02990097999572754,0.006371413739077904,0.0001,liblinear,"{'log_reg__C': np.float64(0.0001), 'log_reg__solver': 'liblinear'}",0.7151898734177216,0.689873417721519,0.6751592356687898,0.6942675159235668,0.6624203821656051,0.6873820849794404,0.017885042066393905,8
8.998671007156371,1.9846945534910962,0.023334693908691407,0.005569390616188836,0.0001,lbfgs,"{'log_reg__C': np.float64(0.0001), 'log_reg__solver': 'lbfgs'}",0.7278481012658228,0.689873417721519,0.7261146496815286,0.7261146496815286,0.7006369426751592,0.7141175522051115,0.01578539555021329,4
5.267528104782104,0.06862095741542441,0.014741611480712891,0.005087506107724391,0.000774263682681127,liblinear,"{'log_reg__C': np.float64(0.000774263682681127), 'log_reg__solver': 'liblinear'}",0.7088607594936709,0.6835443037974683,0.6687898089171974,0.7070063694267515,0.6751592356687898,0.6886720954607756,0.01641904200977441,7
18.770214366912843,1.8911185439672218,0.013688135147094726,0.0027006234402862242,0.000774263682681127,lbfgs,"{'log_reg__C': np.float64(0.000774263682681127), 'log_reg__solver': 'lbfgs'}",0.740506329113924,0.7468354430379747,0.7452229299363057,0.7261146496815286,0.7452229299363057,0.7407804563412077,0.007632758844613606,1
9.264219856262207,0.2566681479954442,0.009827756881713867,0.004685078855228165,0.005994842503189409,liblinear,"{'log_reg__C': np.float64(0.005994842503189409), 'log_reg__solver': 'liblinear'}",0.7088607594936709,0.6962025316455697,0.6496815286624203,0.6878980891719745,0.6751592356687898,0.6835604289284849,0.020184670993749945,9
24.163014459609986,2.6198486519603916,0.012199687957763671,0.0038266380386788703,0.005994842503189409,lbfgs,"{'log_reg__C': np.float64(0.005994842503189409), 'log_reg__solver': 'lbfgs'}",0.7278481012658228,0.7341772151898734,0.7388535031847133,0.732484076433121,0.7579617834394905,0.7382649359026042,0.010458971794762278,2
14.031359910964966,0.35037588137499065,0.008066129684448243,0.0031223281331370003,0.046415888336127774,liblinear,"{'log_reg__C': np.float64(0.046415888336127774), 'log_reg__solver': 'liblinear'}",0.6835443037974683,0.6962025316455697,0.6496815286624203,0.6751592356687898,0.6624203821656051,0.6734015963879706,0.01618069922320761,10
27.236323642730714,1.2301517157697865,0.009615421295166016,0.003825586159003545,0.046415888336127774,lbfgs,"{'log_reg__C': np.float64(0.046415888336127774), 'log_reg__solver': 'lbfgs'}",0.7088607594936709,0.7151898734177216,0.7070063694267515,0.7261146496815286,0.7197452229299363,0.7153833749899218,0.007027690259740978,3
17.40033164024353,0.5910297967718825,0.01133871078491211,0.004769069975729854,0.3593813663804626,liblinear,"{'log_reg__C': np.float64(0.3593813663804626), 'log_reg__solver': 'liblinear'}",0.6772151898734177,0.6835443037974683,0.643312101910828,0.6624203821656051,0.6560509554140127,0.6645085866322663,0.014484470181448373,11
16.34221758842468,0.3313954079773303,0.010954046249389648,0.002715586211829622,0.3593813663804626,lbfgs,"{'log_reg__C': np.float64(0.3593813663804626), 'log_reg__solver': 'lbfgs'}",0.6962025316455697,0.7088607594936709,0.7006369426751592,0.7133757961783439,0.7070063694267515,0.705216479883899,0.006087402479417949,5
20.097750854492187,0.7065448859712271,0.008708000183105469,0.003071751934117806,2.782559402207126,liblinear,"{'log_reg__C': np.float64(2.782559402207126), 'log_reg__solver': 'liblinear'}",0.6772151898734177,0.6772151898734177,0.6369426751592356,0.6624203821656051,0.643312101910828,0.6594211077965009,0.016775186229153957,13
7.393779373168945,1.844430856254287,0.010946178436279297,0.0032016387309503633,2.782559402207126,lbfgs,"{'log_reg__C': np.float64(2.782559402207126), 'log_reg__solver': 'lbfgs'}",0.6962025316455697,0.7151898734177216,0.6878980891719745,0.6878980891719745,0.6878980891719745,0.6950173345158428,0.010586661237450614,6
22.554438257217406,0.5389869063842693,0.015087032318115234,0.004563705645750595,21.54434690031882,liblinear,"{'log_reg__C': np.float64(21.54434690031882), 'log_reg__solver': 'liblinear'}",0.6582278481012658,0.6708860759493671,0.643312101910828,0.6560509554140127,0.643312101910828,0.6543578166572603,0.010344494632155091,14
2.5135669708251953,0.2969194198639994,0.012378454208374023,0.003250307829315646,21.54434690031882,lbfgs,"{'log_reg__C': np.float64(21.54434690031882), 'log_reg__solver': 'lbfgs'}",0.6582278481012658,0.6835443037974683,0.6178343949044586,0.6624203821656051,0.6942675159235668,0.663258888978473,0.02631513681234526,12
21.787536478042604,0.4703575582245905,0.013978910446166993,0.003911987388470088,166.81005372000558,liblinear,"{'log_reg__C': np.float64(166.81005372000558), 'log_reg__solver': 'liblinear'}",0.6455696202531646,0.6518987341772152,0.643312101910828,0.6560509554140127,0.6369426751592356,0.6467548173828912,0.0066695304085929805,18
2.042974424362183,0.21348842734710757,0.015458059310913087,0.0015157033771380068,166.81005372000558,lbfgs,"{'log_reg__C': np.float64(166.81005372000558), 'log_reg__solver': 'lbfgs'}",0.6455696202531646,0.6835443037974683,0.5859872611464968,0.6560509554140127,0.6751592356687898,0.6492622752559865,0.03437836333903998,15
21.67369990348816,0.35083394512399113,0.010719013214111329,0.0037764524690404324,1291.5496650148827,liblinear,"{'log_reg__C': np.float64(1291.5496650148827), 'log_reg__solver': 'liblinear'}",0.6392405063291139,0.6518987341772152,0.6496815286624203,0.6560509554140127,0.6369426751592356,0.6467628799483995,0.00740521953489114,17
